year,metier,gear,metier.cm,node_strength,eigen,btwn,btwn_inverted,basic_btwn,deg_norm,pcgroup
2004,30,NA,Salmon,0.611596761,1,0.733333333,0.733333333,0,0.833333333,Morro Bay
2004,25,NA,Crab,0.245197815,0.603793644,0,0,0,0.333333333,Morro Bay
2004,55,NA,CA halibut/croaker,0.068774244,0.164594552,0,0,0.266666667,0.5,Morro Bay
2004,80,NA,Other,0.215969614,0.337628702,0,0,0,0.5,Morro Bay
2004,20,NA,Prawns/shrimp,0.152544632,0.35618096,0,0,0,0.166666667,Morro Bay
2004,35,NA,Tuna,0.155773709,0.220916986,0,0,0.466666667,0.666666667,Morro Bay
2004,30,NA,Salmon,0.32426776,0.594666907,0,0,0,0.75,Fort Bragg
2004,1,NA,DTS groundfish,0.661864269,0.9692401,0.5,0.5,0,1,Fort Bragg
2004,3,NA,Non-DTS groundfish,0.28402871,0.488237269,0,0,0.5,1,Fort Bragg
2004,60,NA,Echinoderms,0.035943319,0.0541255,0,0,0.833333333,0.75,Fort Bragg
2004,25,NA,Crab,0.693895941,1,0.833333333,0.833333333,0,1,Fort Bragg
2004,30,NA,Salmon,0.995138169,1,0.2,0.2,0.2,0.5,Bodega Bay
2004,40,NA,Herring,0,0.818608253,0,0,0,0,Bodega Bay
2004,25,NA,Crab,0.975880669,0.925439964,0.266666667,0.266666667,0,0.333333333,Bodega Bay
2004,3,NA,Non-DTS groundfish,0.002378379,0.106804425,0,0,0,0.166666667,Bodega Bay
2004,20,NA,Prawns/shrimp,0,0.818608253,0,0,0,0,Bodega Bay
2004,35,NA,Tuna,0.021609401,0.122223986,0,0,0,0.166666667,Bodega Bay
2004,55,NA,CA halibut/croaker,0.004993382,0.32120203,0.2,0.2,0.333333333,0.5,Bodega Bay
2004,30,NA,Salmon,0.581534463,0.980062899,0.222222222,0.222222222,0.222222222,0.777777778,San Francisco
2004,25,NA,Crab,0.738423843,1,0.805555556,0.805555556,0.222222222,0.777777778,San Francisco
2004,3,NA,Non-DTS groundfish,0.225508317,0.160292175,0,0,0.333333333,0.666666667,San Francisco
2004,1,NA,DTS groundfish,0.167713272,0.139886529,0,0,0,0.666666667,San Francisco
2004,40,NA,Herring,0.000691304,0.001193814,0,0,0,0.111111111,San Francisco
2004,19,NA,Skate/dogfish/shark,0.001684038,0.000473855,0,0,0.222222222,0.333333333,San Francisco
2004,55,NA,CA halibut/croaker,0.260055623,0.16016485,0.25,0.25,0,0.555555556,San Francisco
2004,45,NA,Coastal pelagics,0.013824627,0.024255401,0,0,0.388888889,0.333333333,San Francisco
2004,35,NA,Tuna,0.00934671,0.016191977,0,0,0.75,0.555555556,San Francisco
2004,20,NA,Prawns/shrimp,0.001217803,0.002145807,0,0,0,0.111111111,San Francisco
2004,1,NA,DTS groundfish,0.097477768,0.156288582,0,0,0.533333333,0.666666667,San Diego
2004,65,NA,Shellfish,0.781991747,1,0.8,0.8,0,0.833333333,San Diego
2004,80,NA,Other,0.230986947,0.251319865,0,0,0.533333333,0.833333333,San Diego
2004,55,NA,CA halibut/croaker,0.384412001,0.471699476,0.6,0.6,0.333333333,0.833333333,San Diego
2004,20,NA,Prawns/shrimp,0.496240743,0.900813973,0,0,0.6,0.666666667,San Diego
2004,60,NA,Echinoderms,0.00627279,0.005565252,0,0,0,0.166666667,San Diego
2004,45,NA,Coastal pelagics,0.002618004,0.004908834,0,0,0.333333333,0.333333333,San Diego
2004,30,NA,Salmon,0.418656767,0.885313304,0.694444444,0.694444444,0.222222222,0.666666667,Monterey
2004,20,NA,Prawns/shrimp,0.013734372,0.03910355,0,0,0,0.111111111,Monterey
2004,1,NA,DTS groundfish,0.407226337,1,0.555555556,0.555555556,0.666666667,0.888888889,Monterey
2004,3,NA,Non-DTS groundfish,0.266664539,0.698257381,0.5,0.5,0.222222222,0.777777778,Monterey
2004,55,NA,CA halibut/croaker,0.083398918,0.197916144,0.388888889,0.388888889,0.388888889,0.666666667,Monterey
2004,80,NA,Other,0.031535607,0.02082833,0,0,0,0.555555556,Monterey
2004,25,NA,Crab,0.145221052,0.401751624,0,0,0.416666667,0.555555556,Monterey
2004,45,NA,Coastal pelagics,0.28630913,0.035531087,0.222222222,0.222222222,0,0.555555556,Monterey
2004,70,NA,Squid,0.279275752,0.032361541,0,0,0,0.222222222,Monterey
2004,35,NA,Tuna,0.067977527,0.122441487,0.222222222,0.222222222,0.388888889,0.555555556,Monterey
2004,1,NA,DTS groundfish,0.028592159,0.006398413,0,0,0.380952381,0.428571429,Santa Barbara
2004,3,NA,Non-DTS groundfish,0.131221677,0.099305162,0.285714286,0.285714286,0,0.857142857,Santa Barbara
2004,55,NA,CA halibut/croaker,0.181389238,0.122991422,0.380952381,0.380952381,0.333333333,1,Santa Barbara
2004,60,NA,Echinoderms,0.14073641,0.049532858,0.19047619,0.19047619,0.428571429,0.714285714,Santa Barbara
2004,25,NA,Crab,0.586479379,0.976325346,0,0,0.333333333,0.714285714,Santa Barbara
2004,65,NA,Shellfish,0.765361245,1,0.380952381,0.380952381,0.428571429,0.857142857,Santa Barbara
2004,70,NA,Squid,0.001412158,0.000300937,0,0,0,0.142857143,Santa Barbara
2004,20,NA,Prawns/shrimp,0.164807734,0.191785621,0,0,0.142857143,0.714285714,Santa Barbara
2004,35,NA,Tuna,0.124603175,0.18008692,0,0,0.444444444,0.666666667,Los Angeles
2004,70,NA,Squid,0.778262785,1,0.222222222,0.222222222,0.222222222,0.444444444,Los Angeles
2004,80,NA,Other,0.074298607,0.004552109,0.222222222,0.222222222,0.416666667,1,Los Angeles
2004,65,NA,Shellfish,0.14414997,0.013051599,0.805555556,0.805555556,0,0.666666667,Los Angeles
2004,55,NA,CA halibut/croaker,0.071180631,0.006047049,0.388888889,0.388888889,0.111111111,0.777777778,Los Angeles
2004,45,NA,Coastal pelagics,0.703450275,0.988450792,0.388888889,0.388888889,0,0.666666667,Los Angeles
2004,1,NA,DTS groundfish,0.011077303,2.75394432279497e-05,0,0,0,0.333333333,Los Angeles
2004,3,NA,Non-DTS groundfish,0.026281983,0.000353487,0.222222222,0.222222222,0.555555556,0.777777778,Los Angeles
2004,20,NA,Prawns/shrimp,0.062052319,0.001122119,0,0,0.416666667,0.444444444,Los Angeles
2004,60,NA,Echinoderms,0.004642953,0.00090825,0,0,0,0.222222222,Los Angeles
2004,80,NA,Other,NaN,1,NA,NA,NaN,NaN,Unknown Ports
2005,25,NA,Crab,0.40236727,0.239011022,0.611111111,0.611111111,0.472222222,0.777777778,Puget Sound
2005,30,NA,Salmon,0.193121933,0.099112371,0,0,0.333333333,0.555555556,Puget Sound
2005,35,NA,Tuna,0.040217888,0.06412411,0,0,0,0.333333333,Puget Sound
2005,60,NA,Echinoderms,0.003554475,0,0,0,0,0.111111111,Puget Sound
2005,19,NA,Skate/dogfish/shark,0.052661053,0.087483678,0,0,0.194444444,0.333333333,Puget Sound
2005,20,NA,Prawns/shrimp,0.115131475,0.054438705,0,0,0.416666667,0.333333333,Puget Sound
2005,1,NA,DTS groundfish,0.544506878,0.978433965,0.194444444,0.194444444,0.194444444,0.444444444,Puget Sound
2005,50,NA,Pacific halibut,0.637213339,1,0.472222222,0.472222222,0,0.555555556,Puget Sound
2005,21,NA,Pink shrimp,0.011225691,0,0,0,0.444444444,0.333333333,Puget Sound
2005,40,NA,Herring,0,0.100463057,0,0,0,0,Puget Sound
2005,30,NA,Salmon,0.569885947,1,0.2,0.2,0,0.5,North WA Coast
2005,35,NA,Tuna,0.012340991,0.021366398,0,0,0.333333333,0.5,North WA Coast
2005,50,NA,Pacific halibut,0.541869316,0.974455957,0,0,0.2,0.666666667,North WA Coast
2005,20,NA,Prawns/shrimp,0,0.018856602,0,0,0,0,North WA Coast
2005,1,NA,DTS groundfish,0.656096223,0.959146915,0.2,0.2,0,0.666666667,North WA Coast
2005,25,NA,Crab,0.219807522,0.388971886,0,0,0,0.333333333,North WA Coast
2005,60,NA,Echinoderms,0,0.018856602,0,0,0,0,North WA Coast
2005,25,NA,Crab,0.884374221,1,0.952380952,0.952380952,0.285714286,1,WA Coast
2005,35,NA,Tuna,0.486921098,0.855979876,0,0,0,0.714285714,WA Coast
2005,30,NA,Salmon,0.093760164,0.09152169,0.285714286,0.285714286,0,0.571428571,WA Coast
2005,80,NA,Other,0.043650623,0.012845014,0,0,0.80952381,0.857142857,WA Coast
2005,1,NA,DTS groundfish,0.252757475,0.465660675,0,0,0.285714286,0.714285714,WA Coast
2005,45,NA,Coastal pelagics,0.001707771,0.003308642,0,0,0,0.142857143,WA Coast
2005,21,NA,Pink shrimp,0.157980532,0.30020947,0,0,0,0.428571429,WA Coast
2005,2,NA,Whiting,0.078848116,0.152263896,0,0,0,0.428571429,WA Coast
2005,30,NA,Salmon,NaN,1,NA,NA,NaN,NaN,Other Coastal Washington
2005,35,NA,Tuna,0.128213419,0.116861871,0.285714286,0.285714286,0.666666667,0.714285714,Astoria
2005,1,NA,DTS groundfish,0.620909896,1,0.285714286,0.285714286,0.571428571,0.857142857,Astoria
2005,25,NA,Crab,0.485287961,0.526706321,0.80952381,0.80952381,0.285714286,1,Astoria
2005,3,NA,Non-DTS groundfish,0.476538345,0.929793293,0,0,0.285714286,0.714285714,Astoria
2005,30,NA,Salmon,0.043365523,0.02402388,0,0,0.476190476,0.428571429,Astoria
2005,45,NA,Coastal pelagics,0.055579293,0.063091408,0,0,0,0.142857143,Astoria
2005,21,NA,Pink shrimp,0.064410548,0.08544371,0,0,0,0.571428571,Astoria
2005,2,NA,Whiting,0.125695014,0.208525691,0,0,0,0.428571429,Astoria
2005,30,NA,Salmon,0.417660754,0.756099629,0,0,0,0.75,Tillamook
2005,25,NA,Crab,0.779612068,1,0.833333333,0.833333333,0,1,Tillamook
2005,3,NA,Non-DTS groundfish,0.106803738,0.205985589,0,0,0.833333333,0.75,Tillamook
2005,35,NA,Tuna,0.48043944,0.855010226,0,0,0.5,1,Tillamook
2005,21,NA,Pink shrimp,0.215484001,0.429894545,0,0,0,0.5,Tillamook
2005,30,NA,Salmon,1,1,NaN,NaN,NaN,1,Columbia River
2005,80,NA,Other,1,1,NaN,NaN,NaN,1,Columbia River
2005,21,NA,Pink shrimp,0.179255895,0.367587997,0,0,0.6,0.6,Newport
2005,35,NA,Tuna,0.181515708,0.28147069,0,0,0.4,1,Newport
2005,1,NA,DTS groundfish,0.452171634,0.833848236,0,0,0.6,1,Newport
2005,25,NA,Crab,0.852584244,1,0.9,0.9,0,1,Newport
2005,30,NA,Salmon,0.100824615,0.134924219,0,0,0.4,0.6,Newport
2005,2,NA,Whiting,0.233647904,0.46530332,0,0,0,0.6,Newport
2005,21,NA,Pink shrimp,0.261354049,0.543260437,0,0,0.333333333,0.666666667,Coos Bay
2005,25,NA,Crab,0.70988459,1,0.933333333,0.933333333,0,1,Coos Bay
2005,35,NA,Tuna,0.129449516,0.234461487,0,0,0.533333333,0.833333333,Coos Bay
2005,1,NA,DTS groundfish,0.615957682,0.994528234,0.333333333,0.333333333,0,1,Coos Bay
2005,50,NA,Pacific halibut,0.080290363,0.162859817,0,0,0.6,0.666666667,Coos Bay
2005,30,NA,Salmon,0.050828877,0.080410643,0,0,0.6,0.666666667,Coos Bay
2005,2,NA,Whiting,0.152234924,0.316272413,0,0,0,0.5,Coos Bay
2005,1,NA,DTS groundfish,0.890694875,1,1,1,0,1,Brookings
2005,3,NA,Non-DTS groundfish,0.295608604,0.385092087,0,0,1,1,Brookings
2005,25,NA,Crab,0.813696522,0.9797778,0,0,0,1,Brookings
2005,25,NA,Crab,1,1,NaN,NaN,NaN,1,Crescent City
2005,3,NA,Non-DTS groundfish,1,1,NaN,NaN,NaN,1,Crescent City
2005,1,NA,DTS groundfish,0.893926668,0.995415481,0.666666667,0.666666667,0.666666667,1,Eureka
2005,25,NA,Crab,0.932145611,1,0.666666667,0.666666667,0,1,Eureka
2005,35,NA,Tuna,0.117114947,0.139924098,0,0,0,0.666666667,Eureka
2005,2,NA,Whiting,0.056812774,0.067698612,0,0,0.666666667,0.666666667,Eureka
2005,1,NA,DTS groundfish,0.626142036,0.955322235,0,0,0.4,0.8,Morro Bay
2005,3,NA,Non-DTS groundfish,0.918603872,1,1,1,0,1,Morro Bay
2005,25,NA,Crab,0.127757642,0.180022798,0,0,0,0.6,Morro Bay
2005,55,NA,CA halibut/croaker,0.09985343,0.139276533,0,0,0,0.4,Morro Bay
2005,80,NA,Other,0.074280362,0.076619134,0,0,0.9,0.8,Morro Bay
2005,20,NA,Prawns/shrimp,0.153362659,0.248440346,0,0,0,0.4,Morro Bay
2005,1,NA,DTS groundfish,0.751984167,1,0.733333333,0.733333333,0.333333333,1,Fort Bragg
2005,25,NA,Crab,0.556491272,0.849823222,0.333333333,0.333333333,0,1,Fort Bragg
2005,3,NA,Non-DTS groundfish,0.330553504,0.593132913,0.333333333,0.333333333,0,0.833333333,Fort Bragg
2005,70,NA,Squid,0.006393534,0.011574399,0,0,0.466666667,0.5,Fort Bragg
2005,30,NA,Salmon,0.300996461,0.522505918,0,0,0.266666667,0.833333333,Fort Bragg
2005,35,NA,Tuna,0.023157441,0.036754013,0,0,0.333333333,0.666666667,Fort Bragg
2005,60,NA,Echinoderms,0.030423621,0.042381698,0,0,0,0.5,Fort Bragg
2005,30,NA,Salmon,0.956917672,0.999509959,0.4,0.4,0.4,0.4,Bodega Bay
2005,25,NA,Crab,0.973462434,1,0.3,0.3,0.3,0.4,Bodega Bay
2005,35,NA,Tuna,0.020036285,0.07237371,0,0,0,0.2,Bodega Bay
2005,1,NA,DTS groundfish,0.026537566,0.111672637,0.3,0.3,0.3,0.4,Bodega Bay
2005,3,NA,Non-DTS groundfish,0.023046044,0.055928364,0,0,0,0.2,Bodega Bay
2005,20,NA,Prawns/shrimp,0,0.945064967,0,0,0,0,Bodega Bay
2005,25,NA,Crab,0.689701813,1,0.80952381,0.80952381,0.523809524,1,San Francisco
2005,40,NA,Herring,0.005394067,0.012007935,0,0,0.571428571,0.285714286,San Francisco
2005,1,NA,DTS groundfish,0.259443915,0.432982809,0,0,0,0.571428571,San Francisco
2005,3,NA,Non-DTS groundfish,0.390142642,0.552432555,0.285714286,0.285714286,0,0.571428571,San Francisco
2005,55,NA,CA halibut/croaker,0.258560515,0.389187175,0,0,0,0.571428571,San Francisco
2005,30,NA,Salmon,0.379087814,0.815003645,0.285714286,0.285714286,0.714285714,0.857142857,San Francisco
2005,35,NA,Tuna,0.009954201,0.018744789,0,0,0,0.285714286,San Francisco
2005,20,NA,Prawns/shrimp,0.007715034,0.017498801,0,0,0,0.142857143,San Francisco
2005,80,NA,Other,0.127006071,0.171825198,0,0,0.7,0.8,San Diego
2005,1,NA,DTS groundfish,0.167966941,0.229360525,0,0,0,0.4,San Diego
2005,20,NA,Prawns/shrimp,0.678800749,0.958242715,0,0,0,0.4,San Diego
2005,65,NA,Shellfish,0.991197899,1,1,1,0.4,1,San Diego
2005,60,NA,Echinoderms,0.017621513,0.024927902,0,0,0,0.2,San Diego
2005,45,NA,Coastal pelagics,0.017406828,0.024570886,0,0,0.6,0.4,San Diego
2005,20,NA,Prawns/shrimp,0.015831827,0.032498911,0,0,0,0.111111111,Monterey
2005,1,NA,DTS groundfish,0.645813917,1,0.555555556,0.555555556,0.333333333,0.777777778,Monterey
2005,3,NA,Non-DTS groundfish,0.55193206,0.978253484,0.222222222,0.222222222,0,0.666666667,Monterey
2005,55,NA,CA halibut/croaker,0.133651017,0.210778303,0,0,0,0.777777778,Monterey
2005,80,NA,Other,0.069661599,0.022778401,0.388888889,0.388888889,0.555555556,0.888888889,Monterey
2005,25,NA,Crab,0.12381209,0.11018755,0,0,0,0.666666667,Monterey
2005,30,NA,Salmon,0.206859062,0.245936977,0.666666667,0.666666667,0.25,0.777777778,Monterey
2005,35,NA,Tuna,0.096061813,0.031617527,0.5,0.5,0.166666667,0.666666667,Monterey
2005,45,NA,Coastal pelagics,0.086193072,0.002939767,0.222222222,0.222222222,0.083333333,0.555555556,Monterey
2005,70,NA,Squid,0.070183544,0.000451984,0,0,0.222222222,0.333333333,Monterey
2005,60,NA,Echinoderms,0.143787113,0.219392116,0,0,0,0.625,Santa Barbara
2005,25,NA,Crab,0.30053374,0.910066736,0,0,0.25,0.75,Santa Barbara
2005,55,NA,CA halibut/croaker,0.256961368,0.343103063,0.214285714,0.214285714,0,0.75,Santa Barbara
2005,65,NA,Shellfish,0.435572269,1,0.464285714,0.464285714,0,0.75,Santa Barbara
2005,80,NA,Other,0.176051583,0.333344838,0.428571429,0.428571429,0.464285714,1,Santa Barbara
2005,20,NA,Prawns/shrimp,0.216904665,0.454585138,0.214285714,0.214285714,0,0.75,Santa Barbara
2005,70,NA,Squid,0.231812649,0.00221276,0,0,0,0.25,Santa Barbara
2005,1,NA,DTS groundfish,0.006353737,0.017253408,0,0,0.857142857,0.625,Santa Barbara
2005,45,NA,Coastal pelagics,0.232022876,0.002344431,0.25,0.25,0,0.25,Santa Barbara
2005,35,NA,Tuna,0.058401685,0.094796694,0,0,0.571428571,0.571428571,Los Angeles
2005,70,NA,Squid,0.185321729,0.1821437,0.285714286,0.285714286,0,0.714285714,Los Angeles
2005,80,NA,Other,0.433336351,0.685452618,0.80952381,0.80952381,0,0.857142857,Los Angeles
2005,55,NA,CA halibut/croaker,0.415803502,0.866534019,0,0,0.666666667,0.857142857,Los Angeles
2005,65,NA,Shellfish,0.596707362,1,0.285714286,0.285714286,0.285714286,0.857142857,Los Angeles
2005,20,NA,Prawns/shrimp,0.179669456,0.438136488,0,0,0,0.285714286,Los Angeles
2005,1,NA,DTS groundfish,0.09491424,0.056837363,0,0,0.285714286,0.428571429,Los Angeles
2005,60,NA,Echinoderms,0.035845676,0.065616662,0,0,0,0.285714286,Los Angeles
2005,80,NA,Other,NaN,1,NA,NA,NaN,NaN,Unknown Ports
2006,25,NA,Crab,0.434670693,0.319853921,0.388888889,0.388888889,0.027777778,0.555555556,Puget Sound
2006,30,NA,Salmon,0.160487449,0.089983058,0.166666667,0.166666667,0.388888889,0.555555556,Puget Sound
2006,19,NA,Skate/dogfish/shark,0.047515151,0.088926679,0,0,0.111111111,0.333333333,Puget Sound
2006,60,NA,Echinoderms,0,0.084857248,0,0,0,0,Puget Sound
2006,20,NA,Prawns/shrimp,0.141963344,0.083148629,0,0,0.222222222,0.333333333,Puget Sound
2006,50,NA,Pacific halibut,0.633851288,1,0.388888889,0.388888889,0.166666667,0.555555556,Puget Sound
2006,1,NA,DTS groundfish,0.535354592,0.959537599,0.166666667,0.166666667,0,0.333333333,Puget Sound
2006,35,NA,Tuna,0.019431212,0.03779949,0,0,0,0.111111111,Puget Sound
2006,21,NA,Pink shrimp,0.026726271,0.006227508,0,0,0.138888889,0.333333333,Puget Sound
2006,40,NA,Herring,0,0.084857248,0,0,0,0,Puget Sound
2006,30,NA,Salmon,0.505785032,0.796955927,0.066666667,0.066666667,0.133333333,0.666666667,North WA Coast
2006,60,NA,Echinoderms,0,0.084851824,0,0,0,0,North WA Coast
2006,35,NA,Tuna,0.114814658,0.169916634,0,0,0.2,0.5,North WA Coast
2006,50,NA,Pacific halibut,0.662591598,1,0.133333333,0.133333333,0,0.5,North WA Coast
2006,25,NA,Crab,0.105619426,0.161150468,0,0,0.066666667,0.333333333,North WA Coast
2006,20,NA,Prawns/shrimp,0,0.084851824,0,0,0,0,North WA Coast
2006,1,NA,DTS groundfish,0.611189287,0.847844319,0.2,0.2,0,0.666666667,North WA Coast
2006,35,NA,Tuna,0.502477825,0.894690588,0,0,0,0.666666667,WA Coast
2006,25,NA,Crab,0.87523798,1,0.8,0.8,0,1,WA Coast
2006,80,NA,Other,0.046177317,0.032213997,0,0,0.866666667,0.833333333,WA Coast
2006,30,NA,Salmon,0.131077952,0.179015219,0.333333333,0.333333333,0,0.833333333,WA Coast
2006,1,NA,DTS groundfish,0.198011879,0.338742258,0,0,0,1,WA Coast
2006,21,NA,Pink shrimp,0.149544915,0.27306847,0,0,0.333333333,0.666666667,WA Coast
2006,2,NA,Whiting,0.097472132,0.17117646,0,0,0.333333333,0.666666667,WA Coast
2006,30,NA,Salmon,NaN,1,NA,NA,NaN,NaN,Other Coastal Washington
2006,1,NA,DTS groundfish,0.726601402,1,0.523809524,0.523809524,0,0.857142857,Astoria
2006,25,NA,Crab,0.362655527,0.324796987,0.857142857,0.857142857,0.428571429,1,Astoria
2006,3,NA,Non-DTS groundfish,0.539090855,0.952008208,0,0,0.285714286,0.714285714,Astoria
2006,35,NA,Tuna,0.087471522,0.059118101,0,0,0.380952381,0.571428571,Astoria
2006,45,NA,Coastal pelagics,0.017581166,0.010927134,0,0,0,0.142857143,Astoria
2006,30,NA,Salmon,0.013483062,0.006924728,0,0,0.476190476,0.428571429,Astoria
2006,21,NA,Pink shrimp,0.135459208,0.140113743,0,0,0,0.428571429,Astoria
2006,2,NA,Whiting,0.117657259,0.19457437,0,0,0,0.428571429,Astoria
