"year","metier","gear","metier.cm","node_strength","eigen","btwn","btwn_inverted","basic_btwn","deg_norm","pcgroup"
"2004","1",NA,"DTS groundfish","0.785052293099653","0.995453807341969","0.266666666666667","0.266666666666667","0.266666666666667","0.333333333333333","Morro Bay"
"2004","25",NA,"Crab","0.116785061345535","0.048559092707593","0","0","0","0.333333333333333","Morro Bay"
"2004","3",NA,"Non-DTS groundfish","0.875077822476835","1","0.4","0.4","0.4","0.5","Morro Bay"
"2004","30",NA,"Salmon","0.184467598035131","0.0877843886586189","0.466666666666667","0.466666666666667","0.266666666666667","0.5","Morro Bay"
"2004","70",NA,"Squid","0","0","0","0","0","0","Morro Bay"
"2004","20",NA,"Prawns/shrimp","0.0049342737399079","0.00626740757315725","0","0","0","0.166666666666667","Morro Bay"
"2004","30",NA,"Salmon","0.292788605995898","0.467200510918227","0","0","0","0.5","Fort Bragg"
"2004","1",NA,"DTS groundfish","0.962211483665727","1","0.833333333333333","0.833333333333333","0","1","Fort Bragg"
"2004","3",NA,"Non-DTS groundfish","0.555728232791336","0.856156304934251","0.5","0.5","0.833333333333333","1","Fort Bragg"
"2004","60",NA,"Echinoderms","0.012087061554366","0.0167259110591292","0","0","0.5","0.5","Fort Bragg"
"2004","25",NA,"Crab","0.177184615992673","0.28600755648856","0","0","0","0.5","Fort Bragg"
"2004","40",NA,"Herring","0.0249846134290935","0.0361401980144256","0","0","0","0.142857142857143","Bodega Bay"
"2004","1",NA,"DTS groundfish","0.143062055304069","0.0368662340724284","0.238095238095238","0.238095238095238","0","0.428571428571429","Bodega Bay"
"2004","3",NA,"Non-DTS groundfish","0.130451479113802","0.020893879060733","0","0","0.380952380952381","0.571428571428571","Bodega Bay"
"2004","25",NA,"Crab","0.0724241956703637","0.104761467692535","0","0","0","0.142857142857143","Bodega Bay"
"2004","30",NA,"Salmon","0.870137370376822","1","0.666666666666667","0.666666666666667","0.428571428571429","0.857142857142857","Bodega Bay"
"2004","55",NA,"CA halibut/croaker","0.0661617653850082","0.0950161945839096","0","0","0","0.285714285714286","Bodega Bay"
"2004","35",NA,"Tuna","0.692778520720841","0.989004638599338","0","0","0.0952380952380952","0.428571428571429","Bodega Bay"
"2004","60",NA,"Echinoderms","0","8.09925545800455e-20","0","0","0","0","Bodega Bay"
"2004","40",NA,"Herring","0.0911043868748738","0.0920679293824635","0","0","0","0.1","San Francisco"
"2004","1",NA,"DTS groundfish","0.470456875541595","0.96640981789188","0","0","0.288888888888889","0.6","San Francisco"
"2004","25",NA,"Crab","0.0270755706469539","0.0294145961669529","0","0","0","0.2","San Francisco"
"2004","3",NA,"Non-DTS groundfish","0.472480962788602","1","0","0","0.333333333333333","0.4","San Francisco"
"2004","30",NA,"Salmon","0.366045123396541","0.418541217128179","0.466666666666667","0.466666666666667","0.288888888888889","0.7","San Francisco"
"2004","55",NA,"CA halibut/croaker","0.393622935606075","0.786995915987593","0.266666666666667","0.266666666666667","0","0.4","San Francisco"
"2004","19",NA,"Skate/dogfish/shark","0.00942288408601273","0.0187240628150785","0","0","0.422222222222222","0.3","San Francisco"
"2004","45",NA,"Coastal pelagics","0.0613223663964762","0.0199575713102664","0","0","0","0.2","San Francisco"
"2004","20",NA,"Prawns/shrimp","0","0","0","0","0","0","San Francisco"
"2004","70",NA,"Squid","0.108468894662871","0.0676298619853393","0.155555555555556","0.155555555555556","0","0.3","San Francisco"
"2004","60",NA,"Echinoderms","0","0","0","0","0","0","San Francisco"
"2004","60",NA,"Echinoderms","0.082381322854383","0.131517190382215","0.155555555555556","0.155555555555556","0.155555555555556","0.3","San Diego"
"2004","65",NA,"Shellfish","0.0197313564121425","0.00555410156771957","0","0","0","0.1","San Diego"
"2004","35",NA,"Tuna","0.188880768551912","0.389283094580447","0","0","0","0.3","San Diego"
"2004","45",NA,"Coastal pelagics","0","0","0","0","0","0","San Diego"
"2004","80",NA,"Other","0.648137482044406","0.952957414152472","0.288888888888889","0.288888888888889","0.266666666666667","0.6","San Diego"
"2004","55",NA,"CA halibut/croaker","0.680354258326427","1","0.511111111111111","0.511111111111111","0.377777777777778","0.7","San Diego"
"2004","1",NA,"DTS groundfish","0.00675910340642267","0.00707348032161354","0","0","0.422222222222222","0.3","San Diego"
"2004","25",NA,"Crab","0.0277911752744032","0.0594814116405907","0","0","0","0.1","San Diego"
"2004","20",NA,"Prawns/shrimp","0.233701711574438","0.48513434685373","0.155555555555556","0.155555555555556","0","0.3","San Diego"
"2004","19",NA,"Skate/dogfish/shark","0.112262821555466","0.229302029418543","0","0","0.155555555555556","0.3","San Diego"
"2004","70",NA,"Squid","0","0","0","0","0","0","San Diego"
"2004","20",NA,"Prawns/shrimp","0.0330163349097718","0.0742463521399683","0","0","0","0.125","Monterey"
"2004","80",NA,"Other","0.0693201495004852","0.130945384931515","0","0","0.642857142857143","0.625","Monterey"
"2004","1",NA,"DTS groundfish","0.210265400639318","0.120021093062285","0.428571428571429","0.428571428571429","0.25","0.75","Monterey"
"2004","3",NA,"Non-DTS groundfish","0.220405226200278","0.0878657037076887","0.107142857142857","0.107142857142857","0","0.5","Monterey"
"2004","55",NA,"CA halibut/croaker","0.14577670634012","0.159786413754294","0.142857142857143","0.142857142857143","0","0.5","Monterey"
"2004","30",NA,"Salmon","0.582051938684984","1","0.607142857142857","0.607142857142857","0.678571428571429","0.875","Monterey"
"2004","45",NA,"Coastal pelagics","0.123701497446693","0.00946526357561752","0","0","0.428571428571429","0.375","Monterey"
"2004","70",NA,"Squid","0.12777410243391","0.00464076718785562","0.25","0.25","0","0.25","Monterey"
"2004","35",NA,"Tuna","0.48768864384444","0.987492112004022","0.25","0.25","0","0.25","Monterey"
"2004","3",NA,"Non-DTS groundfish","0.34389725261618","0.555737524163657","0.355555555555556","0.355555555555556","0.333333333333333","0.9","Santa Barbara"
"2004","55",NA,"CA halibut/croaker","0.78291791987902","1","0.866666666666667","0.866666666666667","0.377777777777778","1","Santa Barbara"
"2004","60",NA,"Echinoderms","0.152319284274685","0.198707089361193","0.2","0.2","0.244444444444444","0.6","Santa Barbara"
"2004","80",NA,"Other","0.3565279672914","0.781352821777798","0","0","0.133333333333333","0.7","Santa Barbara"
"2004","70",NA,"Squid","0.0154806776053208","0.0203462710157344","0","0","0","0.2","Santa Barbara"
"2004","25",NA,"Crab","0.090980158152514","0.161911541854502","0.177777777777778","0.177777777777778","0","0.6","Santa Barbara"
"2004","65",NA,"Shellfish","0.115565236808122","0.263323796196636","0","0","0.266666666666667","0.4","Santa Barbara"
"2004","45",NA,"Coastal pelagics","0.00675218170903286","0.0157908151882195","0","0","0","0.1","Santa Barbara"
"2004","20",NA,"Prawns/shrimp","0.0755222445743292","0.0523463857917099","0","0","0.0666666666666667","0.4","Santa Barbara"
"2004","30",NA,"Salmon","0.04696089577484","0.0662884103309851","0","0","0","0.4","Santa Barbara"
"2004","35",NA,"Tuna","0.0130761813145555","0.00772317381015874","0","0","0.466666666666667","0.5","Santa Barbara"
"2004","35",NA,"Tuna","0.481383388347864","0.910511816577044","0.333333333333333","0.333333333333333","0","0.555555555555556","Los Angeles"
"2004","70",NA,"Squid","0.463660660828653","1","0","0","0","0.444444444444444","Los Angeles"
"2004","3",NA,"Non-DTS groundfish","0.0434864458933941","0.046916976744835","0","0","0.444444444444444","0.555555555555556","Los Angeles"
"2004","55",NA,"CA halibut/croaker","0.204829357574116","0.254323240565609","0.194444444444444","0.194444444444444","0.111111111111111","0.555555555555556","Los Angeles"
"2004","80",NA,"Other","0.390421145792571","0.561060304499736","0.611111111111111","0.611111111111111","0.361111111111111","0.777777777777778","Los Angeles"
"2004","45",NA,"Coastal pelagics","0.38329157886053","0.907760749298127","0","0","0","0.333333333333333","Los Angeles"
"2004","65",NA,"Shellfish","0.0106427781732342","0.0113987157515475","0","0","0.0833333333333333","0.222222222222222","Los Angeles"
"2004","60",NA,"Echinoderms","0.0106944786744065","0.0146261015606215","0","0","0","0.111111111111111","Los Angeles"
"2004","1",NA,"DTS groundfish","0","6.55788460416623e-21","0","0","0","0","Los Angeles"
"2004","20",NA,"Prawns/shrimp","0.011590165855232","0.00692306984420263","0","0","0.166666666666667","0.222222222222222","Los Angeles"
"2004","80",NA,"Other","NaN","1",NA,NA,"NaN","NaN","Unknown Ports"
"2005","30",NA,"Salmon","0.0988466983197199","0.0154736259331037","0.155555555555556","0.155555555555556","0","0.3","Puget Sound"
"2005","25",NA,"Crab","0.359722187106036","0.0883802609435058","0.533333333333333","0.533333333333333","0.533333333333333","0.8","Puget Sound"
"2005","35",NA,"Tuna","0.0143522764843416","0.00250031070961329","0","0","0","0.1","Puget Sound"
"2005","19",NA,"Skate/dogfish/shark","0.134633255170346","0.261703405079985","0","0","0.155555555555556","0.4","Puget Sound"
"2005","20",NA,"Prawns/shrimp","0.205443053616147","0.0350207118364607","0","0","0.0222222222222222","0.3","Puget Sound"
"2005","60",NA,"Echinoderms","0.012812863023298","0.00218475295259154","0","0","0.133333333333333","0.2","Puget Sound"
"2005","1",NA,"DTS groundfish","0.605748349702338","1","0.288888888888889","0.288888888888889","0","0.3","Puget Sound"
"2005","3",NA,"Non-DTS groundfish","0.540286336476128","0.989104798979596","0","0","0","0.3","Puget Sound"
"2005","21",NA,"Pink shrimp","0.0281549801016456","0.00261211091327624","0","0","0","0.3","Puget Sound"
"2005","45",NA,"Coastal pelagics","0","6.30619112092485e-22","0","0","0","0","Puget Sound"
"2005","40",NA,"Herring","0","6.30619112092485e-22","0","0","0","0","Puget Sound"
"2005","3",NA,"Non-DTS groundfish","0.607837465627559","0.907778283723955","0","0","0.533333333333333","0.666666666666667","North WA Coast"
"2005","30",NA,"Salmon","0.119326519910826","0.157447799324877","0","0","0","0.666666666666667","North WA Coast"
"2005","25",NA,"Crab","0.294400474358334","0.397484657967768","0.466666666666667","0.466666666666667","0.266666666666667","0.833333333333333","North WA Coast"
"2005","1",NA,"DTS groundfish","0.963205649769916","1","0.466666666666667","0.466666666666667","0","0.666666666666667","North WA Coast"
"2005","20",NA,"Prawns/shrimp","0.00722123660611139","0.00429890156518495","0","0","0","0.166666666666667","North WA Coast"
"2005","35",NA,"Tuna","0.00800865372725365","0.00550215652650227","0","0","0.266666666666667","0.666666666666667","North WA Coast"
"2005","60",NA,"Echinoderms","0","1.3413203981015e-20","0","0","0","0","North WA Coast"
"2005","30",NA,"Salmon","0.103749483586323","0.125770156036313","0.285714285714286","0.285714285714286","0","0.857142857142857","WA Coast"
"2005","35",NA,"Tuna","0.454530307198078","0.848548969183549","0","0","0.285714285714286","1","WA Coast"
"2005","25",NA,"Crab","0.936089659551975","1","0.952380952380952","0.952380952380952","0","1","WA Coast"
"2005","1",NA,"DTS groundfish","0.180247182751392","0.341299410040277","0","0","0.285714285714286","0.714285714285714","WA Coast"
"2005","80",NA,"Other","0.0329908693032257","0.00867542233675347","0","0","0.666666666666667","0.857142857142857","WA Coast"
"2005","45",NA,"Coastal pelagics","0.0276914894796661","0.0532923760904104","0","0","0.666666666666667","0.714285714285714","WA Coast"
"2005","21",NA,"Pink shrimp","0.19797787484439","0.384332109870552","0","0","0","0.428571428571429","WA Coast"
"2005","2",NA,"Whiting","0.0667231332849497","0.12069118293867","0","0","0","0.714285714285714","WA Coast"
"2005","30",NA,"Salmon","NaN","1",NA,NA,"NaN","NaN","Other Coastal Washington"
"2005","1",NA,"DTS groundfish","0.625829613431336","1","0.464285714285714","0.464285714285714","0","0.875","Astoria"
"2005","25",NA,"Crab","0.432207865722827","0.482295262028958","0.75","0.75","0.25","1","Astoria"
"2005","3",NA,"Non-DTS groundfish","0.482079271807853","0.944760965139141","0","0","0.535714285714286","0.75","Astoria"
"2005","50",NA,"Pacific halibut","0.0453773559002107","0.0888412890742208","0","0","0.571428571428571","0.625","Astoria"
"2005","35",NA,"Tuna","0.0888973533067027","0.0817318179991955","0.25","0.25","0.428571428571429","0.75","Astoria"
"2005","30",NA,"Salmon","0.0339124311909527","0.0145904426319343","0","0","0.25","0.5","Astoria"
"2005","45",NA,"Coastal pelagics","0.0788495686153342","0.086044217380596","0","0","0","0.125","Astoria"
"2005","21",NA,"Pink shrimp","0.129676941792139","0.197192235361946","0","0","0.25","0.625","Astoria"
"2005","2",NA,"Whiting","0.0831695982326441","0.151005325181521","0","0","0","0.5","Astoria"
"2005","30",NA,"Salmon","0.595033811610926","0.837569036229757","0","0","0.2","0.8","Tillamook"
"2005","3",NA,"Non-DTS groundfish","0.0953015493283967","0.140051562657642","0","0","0.3","0.6","Tillamook"
"2005","25",NA,"Crab","0.842384090762181","1","0.5","0.5","0","0.8","Tillamook"
"2005","35",NA,"Tuna","0.459011159601338","0.709162000733047","0","0","0","0.6","Tillamook"
"2005","65",NA,"Shellfish","0.00826938869715865","0.0132756455502004","0","0","0.1","0.4","Tillamook"
"2005","21",NA,"Pink shrimp","0","0","0","0","0","0","Tillamook"
"2005","30",NA,"Salmon","1","1","NaN","NaN","NaN","1","Columbia River"
"2005","80",NA,"Other","1","1","NaN","NaN","NaN","1","Columbia River"
"2005","35",NA,"Tuna","0.174340232420766","0.287966492481729","0","0","0.2","0.666666666666667","Newport"
"2005","21",NA,"Pink shrimp","0.236658099812176","0.558264273521814","0","0","0.333333333333333","0.5","Newport"
"2005","25",NA,"Crab","0.826287190557897","1","0.6","0.6","0","0.833333333333333","Newport"
"2005","30",NA,"Salmon","0.217405320025563","0.376968070554183","0","0","0.333333333333333","0.666666666666667","Newport"
"2005","1",NA,"DTS groundfish","0.324945709075907","0.650766895769403","0","0","0.2","0.666666666666667","Newport"
"2005","60",NA,"Echinoderms","0","1.8221922189716e-17","0","0","0","0","Newport"
"2005","2",NA,"Whiting","0.220363448107692","0.455257110121556","0","0","0","0.333333333333333","Newport"
"2005","30",NA,"Salmon","0.272533841114778","0.334776368616281","0.266666666666667","0.266666666666667","0","0.5","Coos Bay"
"2005","21",NA,"Pink shrimp","0.257269596377379","0.523909707626411","0","0","0","0.5","Coos Bay"
"2005","25",NA,"Crab","0.701974691293276","1","0.533333333333333","0.533333333333333","0.266666666666667","0.833333333333333","Coos Bay"
"2005","35",NA,"Tuna","0.158017354913822","0.14510750916877","0","0","0.533333333333333","0.666666666666667","Coos Bay"
"2005","1",NA,"DTS groundfish","0.541591236581546","0.962324020794067","0","0","0.266666666666667","0.666666666666667","Coos Bay"
"2005","2",NA,"Whiting","0.0686132797191982","0.143991662401071","0","0","0","0.166666666666667","Coos Bay"
"2005","60",NA,"Echinoderms","0","0","0","0","0","0","Coos Bay"
"2005","30",NA,"Salmon","0.236902580201719","0.398261002993996","0","0","0.1","0.6","Brookings"
"2005","1",NA,"DTS groundfish","0.602949305098226","0.917859550321056","0","0","0","0.8","Brookings"
"2005","21",NA,"Pink shrimp","0.127678333909558","0.210428422268968","0","0","0.3","0.6","Brookings"
"2005","3",NA,"Non-DTS groundfish","0.203991051106557","0.322104170679148","0","0","0.2","0.8","Brookings"
"2005","25",NA,"Crab","0.82847872968394","1","0.6","0.6","0","0.8","Brookings"
"2005","60",NA,"Echinoderms","0","1.10705818832268e-24","0","0","0","0","Brookings"
"2005","25",NA,"Crab","0.992123142719806","1","1","1","0","1","Crescent City"
"2005","3",NA,"Non-DTS groundfish","0.486953549527641","0.68688190185276","0","0","1","1","Crescent City"
"2005","20",NA,"Prawns/shrimp","0.520923307752552","0.734474233830346","0","0","0","1","Crescent City"
"2005","1",NA,"DTS groundfish","0.760295046423704","0.980457576319366","0.7","0.7","0.7","1","Eureka"
"2005","25",NA,"Crab","0.875781468154017","1","0.4","0.4","0.1","0.8","Eureka"
"2005","35",NA,"Tuna","0.144312185768303","0.215229028350156","0","0","0","0.4","Eureka"
"2005","21",NA,"Pink shrimp","0.0905808109341597","0.133818374685165","0","0","0.3","0.4","Eureka"
"2005","2",NA,"Whiting","0.128735274698127","0.189886943165165","0","0","0","0.4","Eureka"
"2005","55",NA,"CA halibut/croaker","0.000295214021689467","0.000431863083925441","0","0","0","0.2","Eureka"
"2005","3",NA,"Non-DTS groundfish","0.5520713575989","0.932489075535471","0.238095238095238","0.238095238095238","0.523809523809524","0.857142857142857","Morro Bay"
"2005","30",NA,"Salmon","0.610042417224465","1","0.523809523809524","0.523809523809524","0","0.714285714285714","Morro Bay"
"2005","25",NA,"Crab","0.24271692958176","0.597891266221433","0","0","0","0.285714285714286","Morro Bay"
"2005","55",NA,"CA halibut/croaker","0.0717606488743044","0.171550371776023","0","0","0.19047619047619","0.428571428571429","Morro Bay"
"2005","80",NA,"Other","0.220370020157346","0.345450118377099","0","0","0","0.428571428571429","Morro Bay"
"2005","20",NA,"Prawns/shrimp","0.146512064092955","0.341872355359017","0","0","0","0.142857142857143","Morro Bay"
"2005","35",NA,"Tuna","0.15652656247027","0.222358947719535","0","0","0.333333333333333","0.571428571428571","Morro Bay"
"2005","60",NA,"Echinoderms","0","5.68074267885924e-24","0","0","0","0","Morro Bay"
"2005","30",NA,"Salmon","0.324227002759482","0.593659547932155","0","0","0","0.75","Fort Bragg"
"2005","1",NA,"DTS groundfish","0.660730590452767","0.966333727066095","0.5","0.5","0","1","Fort Bragg"
"2005","3",NA,"Non-DTS groundfish","0.282342705905996","0.484033757521725","0","0","0.5","1","Fort Bragg"
"2005","60",NA,"Echinoderms","0.0356855521353284","0.0537463510747242","0","0","0.833333333333333","0.75","Fort Bragg"
"2005","25",NA,"Crab","0.697014148746426","1","0.833333333333333","0.833333333333333","0","1","Fort Bragg"
"2005","30",NA,"Salmon","0.995295675081378","1","0.466666666666667","0.466666666666667","0.466666666666667","0.666666666666667","Bodega Bay"
"2005","40",NA,"Herring","0","0","0","0","0","0","Bodega Bay"
"2005","25",NA,"Crab","0.975170107551941","0.999761397661519","0.4","0.4","0","0.333333333333333","Bodega Bay"
"2005","3",NA,"Non-DTS groundfish","0.00222446290522297","6.11947044160449e-06","0","0","0","0.166666666666667","Bodega Bay"
"2005","20",NA,"Prawns/shrimp","0.00111350429846017","0.00114448666719147","0","0","0","0.166666666666667","Bodega Bay"
"2005","35",NA,"Tuna","0.0213671491257132","0.021961673003048","0","0","0","0.166666666666667","Bodega Bay"
"2005","55",NA,"CA halibut/croaker","0.00482910103728497","0.00267651593687305","0.266666666666667","0.266666666666667","0.466666666666667","0.5","Bodega Bay"
"2005","30",NA,"Salmon","0.58256416884817","0.979944937734098","0.25","0.25","0.678571428571429","0.75","San Francisco"
"2005","25",NA,"Crab","0.739580426914884","1","0.75","0.75","0.25","0.75","San Francisco"
"2005","3",NA,"Non-DTS groundfish","0.228876753066869","0.161738158128603","0","0","0.535714285714286","0.625","San Francisco"
"2005","1",NA,"DTS groundfish","0.169001893267034","0.139499865191735","0","0","0","0.625","San Francisco"
"2005","40",NA,"Herring","0.000688223825237155","0.00117839279769198","0","0","0","0.125","San Francisco"
"2005","19",NA,"Skate/dogfish/shark","0.00203835792559856","0.000570818122215261","0","0","0.464285714285714","0.375","San Francisco"
