"year","index","metric","timeseries"
2007,1,"edge density","Fort Bragg"
2007,0.466666666666667,"edge density","Bodega Bay"
2007,0.392857142857143,"edge density","San Francisco"
2007,0.666666666666667,"edge density","San Diego"
2007,0.571428571428571,"edge density","Monterey"
2007,0.785714285714286,"edge density","Santa Barbara"
2007,0.6,"edge density","Los Angeles"
2008,0.166666666666667,"edge density","Puget Sound"
2008,0.266666666666667,"edge density","North WA Coast"
2008,0.916666666666667,"edge density","WA Coast"
2008,0.714285714285714,"edge density","Astoria"
2008,0.4,"edge density","Tillamook"
2008,0.9,"edge density","Newport"
2008,1,"edge density","Coos Bay"
2008,0.6,"edge density","Brookings"
2008,0.6,"edge density","Crescent City"
2008,0.666666666666667,"edge density","Eureka"
2008,0.6,"edge density","Morro Bay"
2008,0.833333333333333,"edge density","Fort Bragg"
2008,0.571428571428571,"edge density","Bodega Bay"
2008,0.583333333333333,"edge density","San Francisco"
2008,0.714285714285714,"edge density","San Diego"
2008,0.583333333333333,"edge density","Monterey"
2008,0.805555555555556,"edge density","Santa Barbara"
2008,0.5,"edge density","Los Angeles"
2009,0.288888888888889,"edge density","Puget Sound"
2009,0.4,"edge density","North WA Coast"
2009,0.714285714285714,"edge density","WA Coast"
2009,0.571428571428571,"edge density","Astoria"
2009,0.733333333333333,"edge density","Tillamook"
2009,0.733333333333333,"edge density","Newport"
2009,0.866666666666667,"edge density","Coos Bay"
2009,1,"edge density","Brookings"
2009,0.333333333333333,"edge density","Crescent City"
2009,0.7,"edge density","Eureka"
2009,0.571428571428571,"edge density","Morro Bay"
2009,0.8,"edge density","Fort Bragg"
2009,0.666666666666667,"edge density","Bodega Bay"
2009,0.8,"edge density","San Francisco"
2009,0.523809523809524,"edge density","San Diego"
2009,0.642857142857143,"edge density","Monterey"
2009,0.821428571428571,"edge density","Santa Barbara"
2009,0.577777777777778,"edge density","Los Angeles"
2010,0.25,"edge density","Puget Sound"
2010,0.333333333333333,"edge density","North WA Coast"
2010,0.733333333333333,"edge density","WA Coast"
2010,0.666666666666667,"edge density","Astoria"
2010,0.428571428571429,"edge density","Tillamook"
2010,0.714285714285714,"edge density","Newport"
2010,0.619047619047619,"edge density","Coos Bay"
2010,0.8,"edge density","Brookings"
2010,0.733333333333333,"edge density","Crescent City"
2010,0.8,"edge density","Eureka"
2010,0.694444444444444,"edge density","Morro Bay"
2010,1,"edge density","Fort Bragg"
2010,0.4,"edge density","Bodega Bay"
2010,0.733333333333333,"edge density","San Francisco"
2010,0.428571428571429,"edge density","San Diego"
2010,0.622222222222222,"edge density","Monterey"
2010,0.892857142857143,"edge density","Santa Barbara"
2010,0.571428571428571,"edge density","Los Angeles"
2011,0.25,"edge density","Puget Sound"
2011,0.3,"edge density","North WA Coast"
2011,0.75,"edge density","WA Coast"
2011,0.464285714285714,"edge density","Astoria"
2011,0.733333333333333,"edge density","Tillamook"
2011,0.933333333333333,"edge density","Newport"
2011,0.933333333333333,"edge density","Coos Bay"
2011,0.9,"edge density","Brookings"
2011,0.666666666666667,"edge density","Crescent City"
2011,0.8,"edge density","Eureka"
2011,0.666666666666667,"edge density","Morro Bay"
2011,0.9,"edge density","Fort Bragg"
2011,0.466666666666667,"edge density","Bodega Bay"
2011,0.607142857142857,"edge density","San Francisco"
2011,0.476190476190476,"edge density","San Diego"
2011,0.577777777777778,"edge density","Monterey"
2011,0.866666666666667,"edge density","Santa Barbara"
2011,0.644444444444444,"edge density","Los Angeles"
2012,0.277777777777778,"edge density","Puget Sound"
2012,0.6,"edge density","North WA Coast"
2012,0.809523809523809,"edge density","WA Coast"
2012,0.607142857142857,"edge density","Astoria"
2012,1,"edge density","Tillamook"
2012,0.785714285714286,"edge density","Newport"
2012,0.952380952380952,"edge density","Coos Bay"
2012,0.809523809523809,"edge density","Brookings"
2012,0.666666666666667,"edge density","Crescent City"
2012,0.8,"edge density","Eureka"
2012,0.642857142857143,"edge density","Morro Bay"
2012,0.833333333333333,"edge density","Fort Bragg"
2012,0.7,"edge density","Bodega Bay"
2012,0.694444444444444,"edge density","San Francisco"
2012,0.535714285714286,"edge density","San Diego"
2012,0.6,"edge density","Monterey"
2012,0.733333333333333,"edge density","Santa Barbara"
2012,0.555555555555556,"edge density","Los Angeles"
2013,0.305555555555556,"edge density","Puget Sound"
2013,0.466666666666667,"edge density","North WA Coast"
2013,0.857142857142857,"edge density","WA Coast"
2013,0.821428571428571,"edge density","Astoria"
2013,0.733333333333333,"edge density","Tillamook"
2013,0.809523809523809,"edge density","Newport"
2013,1,"edge density","Coos Bay"
2013,0.9,"edge density","Brookings"
2013,0.6,"edge density","Crescent City"
2013,0.533333333333333,"edge density","Eureka"
2013,0.714285714285714,"edge density","Morro Bay"
2013,0.619047619047619,"edge density","Fort Bragg"
2013,1,"edge density","Bodega Bay"
2013,0.6,"edge density","San Francisco"
2013,0.733333333333333,"edge density","San Diego"
2013,0.555555555555556,"edge density","Monterey"
2013,0.857142857142857,"edge density","Santa Barbara"
2013,0.678571428571429,"edge density","Los Angeles"
2014,0.305555555555556,"edge density","Puget Sound"
2014,0.333333333333333,"edge density","North WA Coast"
2014,0.8,"edge density","WA Coast"
2014,0.821428571428571,"edge density","Astoria"
2014,0.6,"edge density","Tillamook"
2014,0.714285714285714,"edge density","Newport"
2014,0.714285714285714,"edge density","Coos Bay"
2014,0.9,"edge density","Brookings"
2014,0.4,"edge density","Crescent City"
2014,0.866666666666667,"edge density","Eureka"
2014,0.476190476190476,"edge density","Morro Bay"
2014,0.866666666666667,"edge density","Fort Bragg"
2014,0.666666666666667,"edge density","Bodega Bay"
2014,0.555555555555556,"edge density","San Francisco"
2014,0.714285714285714,"edge density","San Diego"
2014,0.733333333333333,"edge density","Monterey"
2014,0.857142857142857,"edge density","Santa Barbara"
2014,0.571428571428571,"edge density","Los Angeles"
2015,0.305555555555556,"edge density","Puget Sound"
2015,0.523809523809524,"edge density","North WA Coast"
2015,0.866666666666667,"edge density","WA Coast"
2015,0.722222222222222,"edge density","Astoria"
2015,0.7,"edge density","Tillamook"
2015,0.607142857142857,"edge density","Newport"
2015,0.619047619047619,"edge density","Coos Bay"
2015,1,"edge density","Brookings"
2015,0.833333333333333,"edge density","Crescent City"
2015,0.666666666666667,"edge density","Eureka"
2015,0.355555555555556,"edge density","Morro Bay"
2015,0.8,"edge density","Fort Bragg"
2015,0.6,"edge density","Bodega Bay"
2015,0.381818181818182,"edge density","San Francisco"
2015,0.785714285714286,"edge density","San Diego"
2015,0.642857142857143,"edge density","Monterey"
2015,0.785714285714286,"edge density","Santa Barbara"
2015,0.583333333333333,"edge density","Los Angeles"
2016,0.277777777777778,"edge density","Puget Sound"
2016,0.472222222222222,"edge density","North WA Coast"
2016,0.8,"edge density","WA Coast"
2016,0.809523809523809,"edge density","Astoria"
2016,0.533333333333333,"edge density","Tillamook"
2016,0.952380952380952,"edge density","Newport"
2016,0.857142857142857,"edge density","Coos Bay"
2016,0.809523809523809,"edge density","Brookings"
2016,0.666666666666667,"edge density","Crescent City"
2016,0.733333333333333,"edge density","Eureka"
2016,0.422222222222222,"edge density","Morro Bay"
2016,0.761904761904762,"edge density","Fort Bragg"
2016,0.8,"edge density","Bodega Bay"
2016,0.571428571428571,"edge density","San Francisco"
2016,0.761904761904762,"edge density","San Diego"
2016,0.571428571428571,"edge density","Monterey"
2016,0.821428571428571,"edge density","Santa Barbara"
2016,0.714285714285714,"edge density","Los Angeles"
2017,0.25,"edge density","Puget Sound"
2017,0.19047619047619,"edge density","North WA Coast"
2017,0.666666666666667,"edge density","WA Coast"
2017,0.733333333333333,"edge density","Astoria"
2017,0.8,"edge density","Tillamook"
2017,0.722222222222222,"edge density","Newport"
2017,0.571428571428571,"edge density","Coos Bay"
2017,0.9,"edge density","Brookings"
2017,0.533333333333333,"edge density","Crescent City"
2017,0.8,"edge density","Eureka"
2017,0.523809523809524,"edge density","Morro Bay"
2017,0.8,"edge density","Fort Bragg"
2017,0.8,"edge density","Bodega Bay"
2017,0.533333333333333,"edge density","San Francisco"
2017,0.821428571428571,"edge density","San Diego"
2017,0.555555555555556,"edge density","Monterey"
2017,0.857142857142857,"edge density","Santa Barbara"
2017,0.666666666666667,"edge density","Los Angeles"
2018,0.222222222222222,"edge density","Puget Sound"
2018,0.333333333333333,"edge density","North WA Coast"
2018,0.678571428571429,"edge density","WA Coast"
2018,0.809523809523809,"edge density","Astoria"
2018,0.6,"edge density","Tillamook"
2018,0.928571428571429,"edge density","Newport"
2018,0.535714285714286,"edge density","Coos Bay"
2018,0.8,"edge density","Brookings"
2018,0.5,"edge density","Crescent City"
2018,0.464285714285714,"edge density","Eureka"
2018,0.5,"edge density","Morro Bay"
2018,0.714285714285714,"edge density","Fort Bragg"
2018,1,"edge density","Bodega Bay"
2018,0.583333333333333,"edge density","San Francisco"
2018,0.571428571428571,"edge density","San Diego"
2018,0.619047619047619,"edge density","Monterey"
2018,0.857142857142857,"edge density","Santa Barbara"
2018,0.690909090909091,"edge density","Los Angeles"
2019,0.285714285714286,"edge density","Puget Sound"
2019,0.4,"edge density","North WA Coast"
2019,0.666666666666667,"edge density","WA Coast"
2019,0.666666666666667,"edge density","Astoria"
2019,0.4,"edge density","Tillamook"
2019,0.809523809523809,"edge density","Newport"
2019,0.857142857142857,"edge density","Coos Bay"
2019,0.533333333333333,"edge density","Brookings"
2019,0.666666666666667,"edge density","Crescent City"
2019,0.666666666666667,"edge density","Eureka"
2019,0.527777777777778,"edge density","Morro Bay"
2019,0.733333333333333,"edge density","Fort Bragg"
2019,0.476190476190476,"edge density","Bodega Bay"
2019,0.678571428571429,"edge density","San Francisco"
2019,0.821428571428571,"edge density","San Diego"
2019,0.619047619047619,"edge density","Monterey"
2019,0.857142857142857,"edge density","Santa Barbara"
2019,0.577777777777778,"edge density","Los Angeles"
2020,0.305555555555556,"edge density","Puget Sound"
2020,0.333333333333333,"edge density","North WA Coast"
2020,0.571428571428571,"edge density","WA Coast"
2020,0.6,"edge density","Astoria"
2020,0.6,"edge density","Tillamook"
2020,0.6,"edge density","Newport"
2020,0.777777777777778,"edge density","Coos Bay"
2020,0.9,"edge density","Brookings"
2020,0.733333333333333,"edge density","Crescent City"
2020,0.571428571428571,"edge density","Eureka"
2020,0.571428571428571,"edge density","Morro Bay"
2020,0.466666666666667,"edge density","Fort Bragg"
2020,1,"edge density","Bodega Bay"
2020,0.571428571428571,"edge density","San Francisco"
2020,0.722222222222222,"edge density","San Diego"
2020,0.571428571428571,"edge density","Monterey"
2020,0.666666666666667,"edge density","Santa Barbara"
2020,0.622222222222222,"edge density","Los Angeles"
2021,0.333333333333333,"edge density","Puget Sound"
2021,0.285714285714286,"edge density","North WA Coast"
2021,0.6,"edge density","WA Coast"
2021,0.809523809523809,"edge density","Astoria"
2021,0.6,"edge density","Tillamook"
2021,0.857142857142857,"edge density","Newport"
2021,0.571428571428571,"edge density","Coos Bay"
2021,0.866666666666667,"edge density","Brookings"
2021,0.7,"edge density","Crescent City"
2021,0.8,"edge density","Eureka"
2021,0.5,"edge density","Morro Bay"
2021,0.733333333333333,"edge density","Fort Bragg"
2021,0.833333333333333,"edge density","Bodega Bay"
2021,0.7,"edge density","San Francisco"
2021,0.694444444444444,"edge density","San Diego"
2021,0.714285714285714,"edge density","Monterey"
2021,0.638888888888889,"edge density","Santa Barbara"
2021,0.694444444444444,"edge density","Los Angeles"
2022,0.25,"edge density","Puget Sound"
2022,0.266666666666667,"edge density","North WA Coast"
2022,0.666666666666667,"edge density","WA Coast"
2022,0.857142857142857,"edge density","Astoria"
2022,0.5,"edge density","Tillamook"
2022,0.8,"edge density","Newport"
2022,0.833333333333333,"edge density","Coos Bay"
2022,0.833333333333333,"edge density","Brookings"
2022,0.666666666666667,"edge density","Crescent City"
2022,0.7,"edge density","Eureka"
2022,0.4,"edge density","Morro Bay"
2022,0.533333333333333,"edge density","Fort Bragg"
2022,0.523809523809524,"edge density","Bodega Bay"
2022,0.8,"edge density","San Francisco"
2022,0.545454545454545,"edge density","San Diego"
2022,0.583333333333333,"edge density","Monterey"
2022,0.805555555555556,"edge density","Santa Barbara"
2022,0.583333333333333,"edge density","Los Angeles"
2023,0.138888888888889,"edge density","Puget Sound"
2023,0.380952380952381,"edge density","North WA Coast"
2023,0.666666666666667,"edge density","WA Coast"
2023,0.857142857142857,"edge density","Astoria"
2023,0.5,"edge density","Tillamook"
2023,0.571428571428571,"edge density","Newport"
2023,0.428571428571429,"edge density","Coos Bay"
2023,0.833333333333333,"edge density","Brookings"
2023,0.6,"edge density","Crescent City"
2023,0.7,"edge density","Eureka"
2023,0.380952380952381,"edge density","Morro Bay"
2023,0.666666666666667,"edge density","Fort Bragg"
2023,0.5,"edge density","Bodega Bay"
2023,0.9,"edge density","San Francisco"
2023,0.678571428571429,"edge density","San Diego"
2023,0.428571428571429,"edge density","Monterey"
2023,0.75,"edge density","Santa Barbara"
2023,0.5,"edge density","Los Angeles"
2004,0.099166834243608,"Salmon Node Strength","Puget Sound"
2004,0.015937339058649,"Salmon Importance","Puget Sound"
2004,0.536204268815711,"Non-DTS groundfish Node Strength","Puget Sound"
2004,0.9884658196354,"Non-DTS groundfish Importance","Puget Sound"
2004,0.607883350957464,"Non-DTS groundfish Node Strength","North WA Coast"
2004,0.907809356158409,"Non-DTS groundfish Importance","North WA Coast"
2004,0.119312679106569,"Salmon Node Strength","North WA Coast"
2004,0.157421059833303,"Salmon Importance","North WA Coast"
2004,0.102697338064198,"Salmon Node Strength","WA Coast"
2004,0.125297856410948,"Salmon Importance","WA Coast"
2004,0.482353561251397,"Non-DTS groundfish Node Strength","Astoria"
2004,0.9446214492137,"Non-DTS groundfish Importance","Astoria"
2004,0.0338660714682974,"Salmon Node Strength","Astoria"
2004,0.014547124813473,"Salmon Importance","Astoria"
2004,0.594986949804627,"Salmon Node Strength","Tillamook"
2004,0.83750371538682,"Salmon Importance","Tillamook"
2004,0.0952799141188133,"Non-DTS groundfish Node Strength","Tillamook"
2004,0.140011008150763,"Non-DTS groundfish Importance","Tillamook"
2004,0.214506901093196,"Salmon Node Strength","Newport"
2004,0.377731107657573,"Salmon Importance","Newport"
2004,0.273414677436889,"Salmon Node Strength","Coos Bay"
2004,0.335462477493788,"Salmon Importance","Coos Bay"
2005,0.506547929696891,"Salmon Node Strength","Puget Sound"
2005,0.844597731268851,"Salmon Importance","Puget Sound"
2005,0.571239213581872,"Salmon Node Strength","North WA Coast"
2005,1,"Salmon Importance","North WA Coast"
2005,0.0945126287479749,"Salmon Node Strength","WA Coast"
2005,0.0917183175915292,"Salmon Importance","WA Coast"
2005,0.474818685187003,"Non-DTS groundfish Node Strength","Astoria"
2005,0.928855096099202,"Non-DTS groundfish Importance","Astoria"
2005,0.0432095162020523,"Salmon Node Strength","Astoria"
2005,0.0240146884238435,"Salmon Importance","Astoria"
2005,0.428367095179695,"Salmon Node Strength","Tillamook"
2005,0.779585868077836,"Salmon Importance","Tillamook"
2005,0.107404172481481,"Non-DTS groundfish Node Strength","Tillamook"
2005,0.207233055490543,"Non-DTS groundfish Importance","Tillamook"
2005,0.102781100220882,"Salmon Node Strength","Newport"
2005,0.1364110114288,"Salmon Importance","Newport"
2005,0.0519335665107425,"Salmon Node Strength","Coos Bay"
2005,0.0818393774454963,"Salmon Importance","Coos Bay"
2006,0.486858178068747,"Salmon Node Strength","Puget Sound"
2006,0.734821290862521,"Salmon Importance","Puget Sound"
2006,0.504500305984242,"Salmon Node Strength","North WA Coast"
2006,0.807399480937701,"Salmon Importance","North WA Coast"
2006,0.139292125581032,"Salmon Node Strength","WA Coast"
2006,0.181893615014143,"Salmon Importance","WA Coast"
2006,0.534219036138347,"Non-DTS groundfish Node Strength","Astoria"
2006,0.949692647403302,"Non-DTS groundfish Importance","Astoria"
2006,0.0136529726969304,"Salmon Node Strength","Astoria"
2006,0.00717613642703562,"Salmon Importance","Astoria"
2006,0.475869072457454,"Salmon Node Strength","Tillamook"
2006,0.701953048204684,"Salmon Importance","Tillamook"
2006,0.0712603450959322,"Non-DTS groundfish Node Strength","Tillamook"
2006,0.0811256273242935,"Non-DTS groundfish Importance","Tillamook"
2006,0.0504539998707596,"Salmon Node Strength","Newport"
2006,0.0578598200515107,"Salmon Importance","Newport"
2006,0.144761674214223,"Salmon Node Strength","Coos Bay"
2006,0.268937203603922,"Salmon Importance","Coos Bay"
2006,0.225689063098875,"Non-DTS groundfish Node Strength","Coos Bay"
2006,0.540275922038202,"Non-DTS groundfish Importance","Coos Bay"
2007,0.407766454679517,"Salmon Node Strength","Puget Sound"
2007,0.690635685665689,"Salmon Importance","Puget Sound"
2007,0.540572769843383,"Salmon Node Strength","North WA Coast"
2007,0.796636656982568,"Salmon Importance","North WA Coast"
2007,0.0451407723169663,"Salmon Node Strength","WA Coast"
2007,0.10605361327929,"Salmon Importance","WA Coast"
2007,0.0217739134573024,"Salmon Node Strength","Astoria"
2007,0.00859003983525509,"Salmon Importance","Astoria"
2007,0.173964020456807,"Salmon Node Strength","Tillamook"
2007,0.283318752677101,"Salmon Importance","Tillamook"
2007,0.0704413240303442,"Non-DTS groundfish Node Strength","Tillamook"
2007,0.09246218656766,"Non-DTS groundfish Importance","Tillamook"
2007,0.217781804916601,"Non-DTS groundfish Node Strength","Coos Bay"
2007,0.430508725315595,"Non-DTS groundfish Importance","Coos Bay"
2008,0.41049336148744,"Salmon Node Strength","Puget Sound"
2008,0.665746624236654,"Salmon Importance","Puget Sound"
2008,0.679924521279029,"Salmon Node Strength","North WA Coast"
2008,0.938280901944941,"Salmon Importance","North WA Coast"
2008,0.0984465081126777,"Salmon Node Strength","WA Coast"
2008,0.225326487102199,"Salmon Importance","WA Coast"
2008,0.00946865449123748,"Salmon Node Strength","Astoria"
2008,0.00470057524652107,"Salmon Importance","Astoria"
2008,0.508607166915887,"Non-DTS groundfish Node Strength","Astoria"
2008,0.931261958643366,"Non-DTS groundfish Importance","Astoria"
2008,0.245186139994067,"Salmon Node Strength","Tillamook"
2008,0.312364271552918,"Salmon Importance","Tillamook"
2008,0.0873034885330905,"Non-DTS groundfish Node Strength","Tillamook"
2008,0.100928740923533,"Non-DTS groundfish Importance","Tillamook"
2009,0.372530154610485,"Salmon Node Strength","Puget Sound"
2009,0.773006096124168,"Salmon Importance","Puget Sound"
2009,0.196707194729085,"Non-DTS groundfish Node Strength","Puget Sound"
2009,0.130367757426401,"Non-DTS groundfish Importance","Puget Sound"
2009,0.814110046274843,"Salmon Node Strength","North WA Coast"
2009,1,"Salmon Importance","North WA Coast"
2009,0.128052589813951,"Salmon Node Strength","WA Coast"
2009,0.242511270529207,"Salmon Importance","WA Coast"
2009,0.0243975445463333,"Salmon Node Strength","Astoria"
2009,0.018199565287367,"Salmon Importance","Astoria"
2009,0.386546259674819,"Non-DTS groundfish Node Strength","Astoria"
2009,0.803757729978904,"Non-DTS groundfish Importance","Astoria"
2009,0.289071004307279,"Salmon Node Strength","Tillamook"
2009,0.386749652736454,"Salmon Importance","Tillamook"
2009,0.110403872101377,"Non-DTS groundfish Node Strength","Tillamook"
2009,0.135204978766612,"Non-DTS groundfish Importance","Tillamook"
2009,0.0989136957287287,"Salmon Node Strength","Newport"
2009,0.139062068808785,"Salmon Importance","Newport"
2009,0.0611451848868431,"Salmon Node Strength","Coos Bay"
2009,0.0789832722707553,"Salmon Importance","Coos Bay"
2010,0.327557419000148,"Salmon Node Strength","Puget Sound"
2010,0.632281481009043,"Salmon Importance","Puget Sound"
2010,0.182490997142432,"Non-DTS groundfish Node Strength","Puget Sound"
2010,0.0352272066537673,"Non-DTS groundfish Importance","Puget Sound"
2010,0.623232311138708,"Salmon Node Strength","North WA Coast"
2010,1,"Salmon Importance","North WA Coast"
2010,0.085261328154197,"Salmon Node Strength","WA Coast"
2010,0.125586651268047,"Salmon Importance","WA Coast"
2010,0.0247834162231337,"Salmon Node Strength","Astoria"
2010,0.0225861914589216,"Salmon Importance","Astoria"
2010,0.0582072835051923,"Non-DTS groundfish Node Strength","Tillamook"
2010,0.0672203682173392,"Non-DTS groundfish Importance","Tillamook"
2010,0.148786106981911,"Salmon Node Strength","Tillamook"
2010,0.172426056727492,"Salmon Importance","Tillamook"
2010,0.0318376150962065,"Salmon Node Strength","Newport"
2010,0.0393463587076906,"Salmon Importance","Newport"
2010,0.0758611277219923,"Salmon Node Strength","Coos Bay"
2010,0.1023244309733,"Salmon Importance","Coos Bay"
2011,0.247026946591765,"Salmon Node Strength","Puget Sound"
2011,0.363307061455214,"Salmon Importance","Puget Sound"
2011,0.722262990967684,"Salmon Node Strength","North WA Coast"
2011,0.935335541772058,"Salmon Importance","North WA Coast"
2011,0.0945101574889107,"Salmon Node Strength","WA Coast"
2011,0.190232270909426,"Salmon Importance","WA Coast"
2011,0.0300627914029818,"Salmon Node Strength","Astoria"
2011,0.00291595774856973,"Salmon Importance","Astoria"
2011,0.602331209396623,"Non-DTS groundfish Node Strength","Astoria"
2011,0.997947051706633,"Non-DTS groundfish Importance","Astoria"
2011,0.583197851523144,"Salmon Node Strength","Tillamook"
2011,0.94479645314358,"Salmon Importance","Tillamook"
2011,0.0852785232806508,"Non-DTS groundfish Node Strength","Tillamook"
2011,0.136203160860027,"Non-DTS groundfish Importance","Tillamook"
2011,0.105419842992596,"Salmon Node Strength","Newport"
2011,0.153106810645509,"Salmon Importance","Newport"
2011,0.105928158935368,"Salmon Node Strength","Coos Bay"
2011,0.179383561079138,"Salmon Importance","Coos Bay"
2012,0.321121412084126,"Salmon Node Strength","Puget Sound"
2012,0.506921859038543,"Salmon Importance","Puget Sound"
2012,0.571645530324737,"Salmon Node Strength","North WA Coast"
2012,0.969429304775628,"Salmon Importance","North WA Coast"
2012,0.110481959848023,"Salmon Node Strength","WA Coast"
2012,0.218761302671412,"Salmon Importance","WA Coast"
2012,0.0418019080289213,"Salmon Node Strength","Astoria"
2012,0.0517563394596637,"Salmon Importance","Astoria"
2012,0.106554803868182,"Non-DTS groundfish Node Strength","Tillamook"
2012,0.172798019584325,"Non-DTS groundfish Importance","Tillamook"
2012,0.592339236387902,"Salmon Node Strength","Tillamook"
2012,0.926648435816919,"Salmon Importance","Tillamook"
2012,0.0987961056300868,"Salmon Node Strength","Newport"
2012,0.158271045091757,"Salmon Importance","Newport"
2012,0.18649930467156,"Salmon Node Strength","Coos Bay"
2012,0.313751279884046,"Salmon Importance","Coos Bay"
2013,0.3397730241527,"Salmon Node Strength","Puget Sound"
2013,0.505501723033541,"Salmon Importance","Puget Sound"
2013,0.920980777788674,"Salmon Node Strength","North WA Coast"
2013,1,"Salmon Importance","North WA Coast"
2013,0.12534786161124,"Salmon Node Strength","WA Coast"
2013,0.233058332103028,"Salmon Importance","WA Coast"
2013,0.0409212555205763,"Salmon Node Strength","Astoria"
2013,0.0134255354980742,"Salmon Importance","Astoria"
2013,0.500957739886322,"Non-DTS groundfish Node Strength","Astoria"
2013,1,"Non-DTS groundfish Importance","Astoria"
2013,0.655647019464269,"Salmon Node Strength","Tillamook"
2013,1,"Salmon Importance","Tillamook"
2013,0.107130111922694,"Non-DTS groundfish Node Strength","Tillamook"
2013,0.184904095998662,"Non-DTS groundfish Importance","Tillamook"
2013,0.182364474184683,"Salmon Node Strength","Newport"
2013,0.290699880224168,"Salmon Importance","Newport"
2013,0.212617448948205,"Salmon Node Strength","Coos Bay"
2013,0.308196613911153,"Salmon Importance","Coos Bay"
2013,0.11739386743383,"Non-DTS groundfish Node Strength","Coos Bay"
2013,0.23151445328822,"Non-DTS groundfish Importance","Coos Bay"
2014,0.234632998351641,"Salmon Node Strength","Puget Sound"
2014,0.301695651819958,"Salmon Importance","Puget Sound"
2014,0.89800099730214,"Salmon Node Strength","North WA Coast"
2014,1,"Salmon Importance","North WA Coast"
2014,0.145173762669215,"Salmon Node Strength","WA Coast"
2014,0.2041417695062,"Salmon Importance","WA Coast"
2014,0.0481589852307142,"Salmon Node Strength","Astoria"
2014,0.0136351899571047,"Salmon Importance","Astoria"
2014,0.561329443802082,"Non-DTS groundfish Node Strength","Astoria"
2014,0.991304126766833,"Non-DTS groundfish Importance","Astoria"
2014,0.646220297603612,"Salmon Node Strength","Tillamook"
2014,1,"Salmon Importance","Tillamook"
2014,0.140007440099427,"Non-DTS groundfish Node Strength","Tillamook"
2014,0.240031638932073,"Non-DTS groundfish Importance","Tillamook"
2014,0.133304409213523,"Salmon Node Strength","Newport"
2014,0.201452726787802,"Salmon Importance","Newport"
2014,0.133383622769128,"Salmon Node Strength","Coos Bay"
2014,0.161780951961327,"Salmon Importance","Coos Bay"
2014,0.130497160403607,"Non-DTS groundfish Node Strength","Coos Bay"
2014,0.235802450589291,"Non-DTS groundfish Importance","Coos Bay"
2015,0.219168264949826,"Salmon Node Strength","Puget Sound"
2015,0.300375492541298,"Salmon Importance","Puget Sound"
2015,0.729181173700516,"Salmon Node Strength","North WA Coast"
